gene_id	C1	C2	T1	T2	T3
10404	12.57	10.48	13.87	11.78	17.01
10406	4.63	0	13.51	20.68	15.61
10408	0.47	0	0	0	0
10409	28.53	8.60	63.42	64.95	65.01
1041	373.53	329.35	20.49	25.62	25.29
10410	224.02	151.36	462.88	574.35	459.09
10411	3.70	1.74	0.96	0.76	1.28
10412	46.88	25.33	84.39	53.56	77.04
10413	34.35	24.63	23.45	23.08	21.24
10417	25.67	5.54	4.79	7.05	5.72
10418	9.53	4.42	1.08	0.93	1.72
10419	21.43	21.28	46.37	42.45	44.66
10420	9.06	5.76	3.32	4.36	3.06
10421	20.71	10.72	30.76	30.62	30.34
10422	38.25	12.21	24.04	29.53	22.50
10423	36.19	11.58	48.43	66.38	53.80
10424	26.20	6.26	20.77	19.63	17.10
10425	24.72	10.66	35.26	36.44	36.72
10426	9.89	7.21	18.56	17.41	16.98
10427	16.83	17.94	10.24	7.79	10.05
10428	21.09	24.82	52.35	52.95	44.81
1043	4.37	0.59	6.39	2.64	3.62
10430	75.60	32.44	114.89	120.06	105.55
10432	7.87	1.28	18.17	22.08	20.26
10434	27.19	12.19	30.35	33.55	29.93
10435	9.06	1.33	4.57	3.21	3.16
10436	16.73	4.75	36.62	34.87	38.47
10437	30.58	23.04	128.85	129.45	124.43
10438	10.55	9.16	10.23	13.58	10.39
10439	10.81	4.24	11.62	9.94	11.31
1044	0.20	0	0	0	0
10440	23.51	18.67	38.10	39.42	37.21
10443	23.06	25.60	17.84	15.13	18.28
10444	20.67	9.37	17.75	16.37	16.85
10445	23.34	9.72	36.59	40.03	39.25
10446	0.11	0	1.85	1.26	1.06
10447	20.01	21.01	19.71	19.90	21.42
10449	27.06	18.42	35.74	41.38	40.13
1045	0	0	0.09	0	0.12
10450	17.75	9.71	27.03	23.78	29.82
10451	43.78	16.79	7.03	5.82	5.86
10452	22.17	9.38	83.88	83.83	92.46
10454	10.63	3.42	12.11	12.23	12.74
10455	19.99	11.55	34.22	35.60	36.74
10456	39.10	43.58	86.57	87.90	85.22
10457	355.25	204.92	87.15	82.98	89.67
10458	35.29	15.25	9.48	12.11	9.98
10459	21.18	10.63	80.02	91.17	74.82
1046	0	0	0	0	1.05
10460	7.67	3.30	45.32	41.82	42.49
10461	2.66	3.97	3.80	5.10	4.67
10462	1.01	1.05	0	0	0
10463	21.23	20.03	20.81	19.12	20.25
10464	6.16	5.94	6.07	4.54	5.85
10465	14.82	9.73	52.63	37.37	36.27
10466	9.56	28.19	12.16	14.23	12.32
10467	40.42	6.96	56.27	67.14	61.13
10468	7.07	5.21	38.02	37.43	34.43
10469	12.30	14.56	27.61	36.14	26.22
1047	0.38	0.69	8.04	8.86	7.77
10471	42.80	10.72	103.54	86.46	93.34
10472	6.05	1.97	4.84	5.36	5.86
10473	22.08	1.92	38.59	43.87	34.77
10474	33.52	9.07	51.30	44.98	39.91
10475	5.61	1.88	4.81	4.33	4.64
10476	134.44	128.80	194.65	150.98	179.47
10477	52.11	26.45	39.28	37.86	40.08
10478	11.24	3.80	15.34	9.95	12.99
10479	5.18	6.07	6.79	6.68	4.69
1048	2.83	5.08	2.60	3.21	3.55
10480	55.89	51.28	123.10	101.73	111.95
10481	0	0	5.73	5.97	4.05
10482	36.49	29.22	28.01	40.92	36.51
10483	17.41	37.33	30.93	27.53	31.49
10484	14.47	27.18	28.37	27.03	28.07
10485	0	0	0	0	0.56
10486	2.13	2.35	6.10	5.90	8.97
10487	122.02	53.10	109.22	110.83	114.32
10488	17.91	7.30	17.90	20.23	18.00
10489	31.36	11.42	42.65	49.61	44.00
10490	34.54	16.59	37.41	43.05	39.41
104909134	2.48	0	0.66	1.05	1.89
10491	30.36	15.75	43.17	37.32	40.54
10492	36.71	53.18	59.72	46.37	53.77
10493	97.33	33.14	159.85	164.88	164.29
10494	25.93	9.45	45.16	47.52	45.37
10495	5.00	3.50	4.77	4.88	3.84
10497	15.00	12.88	8.84	8.48	10.72
10498	19.72	8.86	39.21	44.16	37.57
10499	8.54	11.94	5.09	4.36	5.24
105	0	0	0	0	0.10
1050	106.49	25.38	22.24	25.76	23.19
10500	4.11	2.92	5.90	3.90	3.77
10501	2.70	1.34	13.15	11.87	10.68
10505	1.60	0.49	3.66	3.30	3.46
10507	7.91	9.04	11.88	14.23	10.33
10509	23.35	9.18	19.34	19.25	20.07
1051	66.08	22.22	75.15	62.87	77.42
10512	37.03	44.85	19.35	19.52	17.18
10513	6.38	4.83	17.32	15.10	17.73
10514	16.91	11.52	39.01	40.72	35.64
10516	16.32	32.77	6.14	5.23	5.34
10518	8.02	3.99	2.53	2.55	1.08
10519	40.47	13.16	89.92	97.96	91.48
1052	40.63	1.54	32.21	22.45	36.27
10520	4.51	4.04	3.04	2.86	3.27
10521	94.98	73.29	94.85	95.08	97.98
10522	15.52	14.48	26.20	27.73	22.29
10523	12.37	7.19	33.62	41.28	34.83
10524	26.25	19.45	16.90	22.00	19.36
10525	21.65	19.36	96.22	101.91	100.09
10526	9.09	12.24	15.69	14.91	14.37
10527	22.75	23.79	54.79	43.90	45.94
10528	31.24	34.94	119.04	92.58	126.94
10529	14.37	8.60	4.26	2.98	2.68
1053	0	0	3.91	5.61	3.08
10531	23.87	24.10	22.11	24.61	24.15
10533	7.42	9.17	9.29	7.17	8.96
10534	24.18	7.69	41.61	47.97	42.72
10535	9.34	15.92	68.66	70.53	56.06
10536	9.29	3.10	27.76	32.11	28.38
10537	1.43	1.70	3.44	5.08	6.19
105372978	0	0	0.57	0.70	0
105373377	0	0	0	0.12	0
105375355	2.11	3.59	1.87	2.60	1.86
105377372	0.61	0	0	0.73	0.76
105378952	0	0	0.10	0	0
10538	0.38	0.60	7.65	12.12	6.55
10539	47.30	33.54	44.86	50.12	51.74
1054	19.05	3.00	23.49	19.77	21.83
10540	66.23	47.37	56.01	66.32	61.74
10541	64.00	114.58	148.75	153.65	183.63
10542	42.12	13.86	54.10	68.70	58.92
10544	24.14	18.33	15.91	13.77	13.57
10548	16.28	8.03	36.69	31.97	29.16
10549	28.29	23.35	174.31	151.39	162.19
10550	44.78	30.12	38.50	42.87	37.39
10551	7.23	2.29	42.74	35.52	39.30
10552	51.83	49.79	89.32	92.70	89.99
10553	27.98	15.80	36.20	32.90	34.52
10554	17.06	10.77	54.70	68.24	60.97
10555	88.03	14.06	49.01	56.37	43.11
10556	7.05	3.30	9.51	6.28	7.80
10557	13.32	5.15	11.47	10.54	11.17
10558	26.68	32.18	23.87	28.85	23.43
10559	10.85	10.72	14.63	11.98	14.15
1056	2.62	3.17	0.97	1.71	2.15
10560	7.36	5.69	13.83	13.55	10.55
10561	5.04	2.83	4.43	4.73	4.47
10562	0.12	0.09	0	0	0
10563	0	0	0	0.34	0
10564	10.93	27.41	12.36	11.22	12.16
10565	13.24	16.50	11.13	8.48	10.33
10566	0.21	0	0.59	0.24	0.38
10567	65.76	38.89	71.98	58.63	61.56
10568	2.40	1.66	0.16	0	0.20
10569	17.31	20.19	14.44	13.09	14.85
10570	0.13	0.20	5.92	6.53	4.99
10572	47.70	11.81	90.41	96.61	80.81
10573	35.99	9.44	71.97	82.75	70.20
10574	80.28	47.82	231.10	211.61	216.18
10575	61.56	42.17	175.03	148.04	163.14
10576	61.51	51.90	136.31	131.33	144.43
10577	105.31	183.99	122.13	119.71	105.37
10578	0.43	0	3.33	0.51	0
10579	31.59	33.61	5.16	5.64	6.18
1058	1.73	1.35	18.54	19.97	15.23
10580	31.26	15.44	2.80	2.29	1.92
10581	57.33	41.25	106.27	140.01	97.41
10584	0	0	0.57	0.63	0.66
10585	8.05	10.09	13.91	13.57	11.69
10586	0	0	1.66	1.45	0.77
10587	8.73	9.08	12.58	13.68	13.01
10588	3.26	2.65	11.17	11.15	10.95
10589	63.69	23.89	79.43	59.51	74.29
1059	49.15	6.86	54.64	56.42	56.97
10590	0	0	0	0	0.58
10591	37.10	16.22	78.40	68.11	65.76
10592	6.48	4.72	14.31	9.38	15.40
10594	43.17	114.06	76.90	71.93	79.46
10595	0.60	0.15	0.09	0	0.12
10597	6.13	4.58	7.59	5.91	3.59
10598	50.99	50.57	112.96	114.71	91.80
10599	0	0	0.24	0	0.15
1060	7.63	16.36	4.61	4.09	5.58
10600	21.32	20.29	18.20	13.00	14.99
10602	7.75	1.47	9.30	8.07	7.34
10603	2.73	0.13	6.76	7.00	6.10
10605	26.94	36.25	49.45	41.35	50.15
10606	24.71	12.45	104.69	99.35	99.07
10607	19.23	5.97	33.22	31.32	29.18
10608	26.51	0.49	16.34	18.13	15.27
10609	5.04	2.16	21.59	22.16	19.39
10610	39.47	19.86	20.24	20.00	16.32
10611	21.18	11.93	8.98	8.50	9.29
10612	6.63	1.77	5.65	6.21	5.31
10613	15.01	10.18	35.89	33.73	32.18
10614	13.94	3.55	13.04	14.98	12.88
10615	4.51	4.18	30.52	30.29	34.55
10616	27.19	5.43	75.59	103.70	79.14
10617	8.78	3.81	7.36	5.87	8.60
10618	28.79	24.09	33.13	40.27	39.67
1062	1.14	3.03	6.49	3.27	5.13
10620	3.46	0.99	11.46	12.65	12.83
10621	6.14	2.26	6.32	5.68	7.95
10622	0.84	1.22	5.11	4.54	4.14
10623	5.63	6.38	12.21	10.05	12.09
10625	51.26	44.27	46.16	38.95	44.34
10626	28.32	19.26	19.21	18.52	20.02
10627	176.58	179.83	174.78	157.06	157.40
10628	162.98	96.86	115.57	107.52	110.55
10629	7.69	2.74	14.06	11.82	13.60
1063	3.08	3.67	22.49	15.75	23.03
10630	7.85	2.95	7.94	9.03	9.21
10631	103.96	134.57	2.96	2.88	2.24
10632	95.33	125.86	96.82	117.82	94.39
10633	0.70	0	0.67	0.83	1.45
10634	36.42	4.98	7.16	13.11	8.88
10635	0.63	1.22	13.46	15.99	10.61
10636	14.82	1.56	9.32	12.96	9.55
10637	0	0.17	2.01	0.57	1.14
10640	6.14	6.49	7.35	7.00	7.88
10641	6.73	5.74	13.87	18.76	10.73
10642	0	0	8.12	8.07	9.14
10643	0.08	0.06	19.95	24.37	20.90
10644	2.31	2.26	20.71	20.83	19.57
10645	14.51	9.60	13.82	12.86	12.78
10647	326.13	116.73	0.84	1.04	0
10650	2.84	0.16	2.71	4.68	3.49
10651	23.39	16.74	26.93	26.20	25.29
10652	45.85	19.80	66.20	54.16	62.33
10653	182.88	96.63	99.30	94.03	81.39
10654	44.04	27.47	29.23	27.84	25.45
10655	0	0	1.07	0.14	0.70
10656	3.90	2.49	6.09	6.45	7.86
10657	51.29	27.97	91.86	81.37	85.24
10658	12.46	10.01	22.56	21.95	22.70
10659	5.05	4.65	5.97	7.19	6.93
1066	22.09	52.24	50.72	50.77	45.02
10660	0.28	0	0	0	0
10661	0	0.17	0	1.26	0.26
10663	0.18	0.42	0	0	0.22
10664	19.21	13.90	22.67	20.73	26.28
10665	0	0.13	0	0	0
10666	0.14	0	0	0	0
10667	6.66	6.63	7.60	7.16	6.60
10668	4.02	3.16	3.60	5.05	11.57
10669	1.57	0.56	8.04	4.78	6.31
10670	43.09	24.36	43.20	44.36	42.34
106707243	0	0	1.42	0.96	0
10671	29.22	21.76	25.90	24.38	22.34
10672	11.54	6.01	19.55	18.48	16.49
10673	0.26	0.21	5.56	6.98	4.62
10675	0.17	0.26	2.29	2.07	1.97
10677	1.09	0.34	0.31	0.51	0.81
10678	9.20	5.88	11.37	12.06	8.87
10681	5.00	1.80	12.39	13.03	11.60
10682	17.97	19.54	72.92	62.87	82.36
106821730	5.85	0	0.87	0	0.89
10683	0	0.48	18.65	19.27	18.69
10686	0.11	0.24	0	0	0
106865373	2.62	1.43	0	0	3.58
10687	0.34	0.06	8.06	6.61	8.45
1069	28.35	4.68	32.27	39.33	30.11
10690	0.08	0	0.05	0	0
10691	3.88	3.81	2.96	4.22	4.94
10692	0.45	0.18	0	0	0
10693	2.10	4.08	1.33	0.70	0
10694	51.12	46.67	186.81	148.96	162.85
10695	12.01	9.94	64.56	69.43	71.38
10699	1.09	2.06	0	0	0
107	0.33	0.66	10.93	14.99	12.33
1070	7.48	11.69	16.50	14.16	10.44
107080638	0.79	0	0.51	0.87	1.26
107080644	0	0	0	0.93	0
1071	1.43	0.18	1.61	1.35	1.70
10712	9.50	2.34	19.62	26.22	19.40
10713	21.52	16.00	36.97	35.72	45.67
10714	5.50	3.97	12.95	13.25	11.85
10715	0	0.16	6.59	8.01	6.76
10716	0	0	0	0.30	0
10717	3.66	3.72	8.01	7.68	9.59
10718	0.28	0.43	0	0	0.25
107181291	0	0	3.54	0	1.49
1072	425.96	133.41	653.64	766.38	677.65
10720	5.08	13.62	0	0	0
10721	0.74	0.48	2.81	2.49	3.77
10723	14.21	5.03	13.50	13.99	14.03
10724	36.71	33.06	34.75	27.67	36.66
10725	5.79	25.85	6.96	6.34	7.74
10726	38.81	50.80	119.49	90.05	112.22
10728	70.75	49.91	229.07	237.72	209.30
107282092	16.23	100.39	27.13	31.62	25.51
1073	4.44	12.00	12.89	16.30	15.73
10730	35.39	36.10	47.75	39.62	43.76
107303344	3.71	3.25	3.70	4.77	3.56
10732	10.35	2.78	19.16	15.43	20.21
10733	2.01	1.79	7.37	7.17	7.66
10734	1.81	6.22	3.87	4.95	6.72
10735	19.41	25.74	27.21	22.32	24.28
10736	1.12	0.25	3.97	4.50	2.76
10738	0	0.23	0	0.69	1.09
10739	0	0	0	0.86	0
10741	15.44	2.55	8.98	8.00	5.36
10742	6.57	2.67	0.75	0.37	0.41
10743	11.07	12.30	12.16	15.79	14.18
10745	1.44	2.70	8.99	6.83	7.93
10746	8.73	5.19	4.80	4.75	5.20
10747	0.56	0.22	2.01	1.15	1.04
10749	45.49	27.69	22.47	21.94	19.78
1075	51.10	80.14	56.21	60.43	62.05
10750	2.84	0.28	5.42	2.74	2.06
10752	5.79	7.71	0.22	0.16	0.32
10753	0	0.12	1.69	0.89	2.17
10755	112.40	18.45	54.80	59.36	49.80
10758	18.42	6.45	8.97	13.65	15.04
10761	0	0	1.31	0.81	1.68
10762	11.09	7.08	15.37	12.83	14.29
10763	10.19	7.86	26.35	20.73	26.59
10765	13.90	15.41	15.41	15.06	17.42
10766	40.15	8.07	13.72	14.37	13.75
10767	7.87	14.00	12.06	10.60	12.81
10768	30.18	24.27	50.23	43.74	54.31
10769	48.52	53.80	50.13	47.88	48.87
10771	25.97	36.56	13.86	16.17	14.95
10772	8.15	3.88	23.17	18.00	21.34
10773	3.02	2.01	3.27	3.22	3.81
10775	6.91	2.47	8.48	10.88	11.11
10776	24.79	6.09	40.84	37.10	40.58
10777	0.10	0	1.34	1.60	1.93
10780	2.50	1.78	1.82	1.88	1.93
10781	7.56	4.42	10.83	7.26	11.44
10782	8.27	5.62	11.18	11.30	11.79
10783	10.16	4.16	25.55	26.44	23.93
10785	4.46	1.98	18.77	19.52	13.28
10786	0	0	0	0.26	0
10787	54.73	74.43	31.29	29.56	26.67
10788	4.02	3.59	12.24	9.46	9.35
10791	22.38	9.82	19.08	21.64	21.79
10793	3.58	5.12	2.87	2.22	1.96
10794	0.65	13.69	0.42	0.64	0.67
10795	3.43	2.79	2.89	3.60	4.21
10797	9.47	6.26	80.39	70.24	72.05
107983955	0	2.43	0	0	0.13
107984640	0	0	0	0	0.62
107984974	2.20	0.26	2.47	1.01	3.08
10799	3.67	2.91	9.55	13.31	8.79
108	3.03	2.14	0.74	0.61	0.58
1080	4.03	5.13	0.16	0.20	0
10800	0.26	0.48	1.90	2.04	1.38
10801	64.43	84.54	116.94	135.16	117.49
10802	5.41	9.06	8.67	10.31	8.84
10803	0.14	0	11.09	9.49	7.98
10804	155.93	115.18	0.17	0	0
10806	7.12	14.61	6.54	5.61	6.44
10807	12.69	4.05	36.38	42.87	38.08
10808	8.35	7.36	36.37	29.00	32.32
10809	38.34	20.81	36.41	30.09	34.41
1081	19.10	19.43	17.05	22.17	11.82
10810	4.11	2.02	2.63	2.23	3.39
10811	3.69	0.51	6.84	5.35	4.28
10813	7.04	10.66	16.05	13.04	17.07
10814	0.15	0	2.59	3.00	2.80
10815	1.11	0	2.27	1.86	1.75
10817	1.90	1.23	2.42	6.13	5.85
10818	5.86	2.77	3.33	3.98	3.21
1082	0	0	0	0.92	0
10825	2.15	1.08	5.77	5.46	7.29
10826	12.61	4.40	5.62	5.04	4.47
10827	4.63	4.42	4.99	4.21	5.23
10838	2.82	0.46	5.92	6.44	6.86
10840	1.51	1.09	1.34	0.98	1.28
10841	0	0	6.15	8.94	9.99
10842	0	0	0.18	0	0
10844	17.06	8.02	17.15	19.34	16.78
10845	17.02	15.79	18.83	12.23	15.69
10846	0.08	0.10	0.75	0.87	1.12
10847	16.18	15.55	18.41	21.92	20.01
10848	87.60	18.20	9.39	9.71	9.94
10849	1.27	0.67	5.71	5.86	4.45
10850	27.57	25.29	0	0	0
10855	1.78	0.34	0.99	0.73	1.24
10856	33.19	18.87	89.64	96.17	80.40
10857	30.08	13.12	53.44	54.16	48.84
10858	0.16	0.25	3.89	5.54	3.61
10859	1.04	0.19	0.32	1.01	0.61
10861	0.47	0.47	1.61	1.98	1.39
10863	0.16	0.13	0.31	0.76	0.06
10864	0	0	0.78	0.48	0.17
10865	9.74	1.14	11.29	18.99	15.80
10867	20.01	3.91	10.24	10.08	8.78
10868	10.63	3.17	13.07	15.45	13.37
10869	23.06	7.82	24.90	27.01	23.21
1087	2.19	0.34	0	0	0
10870	2.92	0	19.18	28.99	18.11
10871	0	0	0.63	1.81	1.89
10873	3.68	2.08	2.39	3.52	2.88
10874	18.96	30.01	2.11	4.15	3.78
10875	7.02	7.41	0.08	0	0.10
10878	0	0	0	0.28	0
1088	0.30	0	0.32	0	0.44
10882	0.23	0.18	10.01	8.75	11.17
10884	11.05	10.41	39.23	39.15	37.73
10885	8.89	10.72	22.57	20.01	26.43
10886	0	0	0	0.85	0.67
10887	0	0	0	0.26	0
10888	0.08	0	0.08	0	0
1089	0	0.23	0.57	1.40	1.09
10890	44.83	15.28	42.11	45.59	39.05
10891	7.47	9.66	2.62	3.36	2.98
10892	9.80	8.88	7.30	7.61	8.03
10893	0.09	0.49	1.79	2.10	2.08
10894	4.28	2.46	0	0	0
10896	0	0.98	0	1.95	0
10897	33.03	27.02	64.55	79.84	70.39
10898	7.54	3.68	31.35	28.60	28.22
10899	39.63	13.29	85.17	87.57	89.05
109	13.22	9.11	14.97	14.22	16.22
10900	5.24	0.66	1.33	0.42	0.46
10901	27.23	42.58	30.03	28.83	18.83
10902	13.87	12.18	25.39	21.28	25.59
10903	3.97	2.89	3.21	3.55	6.48
10904	54.70	5.68	31.31	36.84	32.31
10905	8.78	10.37	7.05	5.96	5.61
10906	26.70	15.25	20.06	22.90	17.66
10907	27.01	9.89	51.05	42.00	45.19
10908	10.43	11.62	16.04	19.62	13.88
10910	13.33	15.73	25.36	19.09	29.04
10911	0	0	75.09	92.06	84.76
10912	17.14	1.04	2.53	2.34	4.48
10913	3.67	1.64	0	0	0
10914	28.85	25.44	46.46	42.46	48.36
10915	12.36	18.35	23.75	22.05	22.99
10916	66.54	26.09	98.50	104.51	104.87
10919	14.01	5.44	37.87	41.58	32.01
10920	14.97	8.93	29.16	30.48	29.01
10921	57.32	21.38	121.50	132.09	113.01
10922	28.69	4.78	37.75	50.65	40.38
10923	20.19	12.43	51.10	43.01	44.91
10924	21.62	22.60	4.82	6.81	4.39
10926	1.49	2.42	10.68	11.63	12.44
10927	23.06	3.86	26.60	24.93	25.98
10928	39.16	13.69	20.67	19.56	21.28
10929	18.43	4.71	11.23	7.93	11.27
10930	0.64	0.33	0.20	0	0
10933	102.82	116.52	173.26	165.44	182.13
10935	37.95	19.12	100.38	100.95	90.81
10936	1.29	1.38	0.15	0.95	0.79
10938	23.39	11.56	23.03	29.53	23.16
10939	36.51	55.67	41.06	34.70	37.69
10940	1.89	1.64	4.39	3.11	4.17
10941	0.36	1.32	0	0	0
10942	0.31	0.50	23.94	28.70	29.24
10943	9.42	6.77	12.57	13.31	14.22
10944	31.79	24.88	32.55	35.12	30.57
10945	62.64	33.39	127.45	161.10	127.02
10946	23.25	26.88	58.70	46.59	62.93
10947	6.48	1.25	10.97	9.89	9.59
10948	12.35	7.39	20.49	25.62	19.24
10949	57.00	10.61	86.51	95.18	85.73
10950	35.96	21.08	23.32	23.84	22.77
109504726	1.55	2.78	3.06	0	0.89
10951	29.23	3.12	62.25	57.65	58.50
10952	81.26	34.97	120.38	129.44	121.77
10953	9.47	3.02	43.70	36.43	44.30
10954	7.11	11.07	16.78	17.98	15.42
10955	56.15	72.96	45.64	53.71	51.60
10956	84.26	67.99	116.78	113.75	113.46
10957	39.10	49.10	37.13	39.65	39.44
10959	71.57	28.21	122.57	112.45	103.38
10960	41.04	38.89	119.50	117.51	107.28
10961	57.85	28.45	136.30	149.60	139.80
10962	2.88	0.75	8.54	11.05	8.26
10963	42.42	43.46	145.41	125.11	143.64
10964	1.33	0.63	0.61	0.41	0.14
10965	15.92	23.07	22.76	16.75	21.20
10966	13.43	4.93	4.90	4.64	3.65
10969	38.01	29.38	66.45	69.47	69.33
10970	46.18	22.07	55.45	46.60	61.22
109703458	6.38	0.31	6.82	4.99	3.25
10971	128.80	65.39	166.33	166.17	162.36
10972	53.60	45.43	78.48	77.74	69.88
10973	9.20	19.87	11.05	7.47	10.09
10974	289.69	87.28	1.60	1.98	2.74
10975	55.00	8.96	52.41	47.24	62.56
10978	7.71	4.76	7.18	8.37	12.15
10979	16.11	12.23	16.88	17.77	18.66
10980	48.09	27.66	113.38	107.35	107.63
10981	22.35	4.79	41.17	37.29	39.37
10982	19.55	6.13	17.37	15.16	12.64
10983	110.39	128.45	143.45	131.90	165.90
10985	16.47	18.94	31.11	29.95	32.02
10987	26.18	23.39	39.33	36.81	41.75
10988	43.04	35.20	36.71	30.32	33.86
10989	33.95	25.92	51.94	42.41	57.48
10990	1.03	2.41	0	0	0
10991	6.56	2.82	8.25	10.45	6.52
10992	78.91	52.99	117.74	115.62	111.36
10993	0.43	0.17	0.62	0.77	0
10994	43.31	16.47	37.74	40.61	35.02
10998	0.49	0.26	5.01	2.31	4.44
10999	27.41	13.95	14.17	15.50	14.59
11000	4.78	3.89	6.40	7.41	6.93
11001	0.43	0.45	10.60	11.83	12.08
11004	5.50	2.52	40.20	36.50	37.30
11005	142.93	460.08	1.26	0.33	1.30
11006	0.36	0.57	0.17	2.13	1.19
11007	34.52	2.18	83.72	97.39	82.70
11009	0	0	0.67	0.51	0.68
110091775	0	0.22	0	0	0
1101	3.28	0.96	0.59	0.96	0.76
11010	1.26	0.92	3.39	3.02	2.69
11011	9.31	8.89	13.43	9.40	12.24
110116772	0.88	0.91	0.78	1.16	0.38
11012	97.02	43.54	42.26	44.76	36.50
11013	1.67	0.45	15.65	30.66	13.82
11014	35.45	25.97	93.67	95.50	97.65
11015	7.65	5.48	21.11	20.55	16.11
11016	16.36	9.03	12.39	7.03	12.90
11017	14.36	18.67	12.34	17.75	15.90
11018	7.87	1.42	28.54	25.59	31.57
11019	5.59	2.64	7.69	5.41	9.07
1102	4.87	1.36	13.84	9.67	8.10
11020	8.78	6.13	14.00	11.49	10.01
11021	26.19	8.98	25.71	27.18	20.69
11022	1.66	1.50	10.52	9.69	10.01
11023	0	0	0.24	0.27	0.22
11024	0	0	0.60	0.15	0.40
11025	0.37	0.90	0.12	0.98	0.48
11027	0.85	0.33	10.99	9.52	8.98
1103	0	0	0	0	0.20
11030	11.34	8.76	33.46	30.78	30.51
11031	7.91	2.52	26.07	22.65	24.49
11033	2.81	1.11	10.44	10.86	11.62
11034	183.46	88.24	115.13	100.92	112.02
11035	4.51	0.98	1.20	0.63	0.89
11037	2.94	0.21	2.47	1.65	2.13
110384692	0.76	0	33.29	26.22	29.74
1104	14.70	4.27	54.05	52.18	55.23
11040	2.34	1.09	54.14	60.81	60.25
11041	8.07	1.70	25.34	32.30	29.99
11043	5.93	3.93	1.21	0.77	1.22
11044	12.02	4.24	15.23	16.62	18.89
11045	19.10	9.12	2.12	0.65	0.34
11046	7.92	6.96	17.60	20.24	17.40
11047	76.09	39.97	107.60	127.80	90.62
1105	8.76	13.21	11.54	9.39	10.68
11051	18.51	11.82	43.04	49.06	38.06
11052	9.70	6.02	19.35	19.68	16.96
11054	15.08	16.89	45.26	43.42	43.89
11056	6.76	5.45	7.73	5.95	6.40
11057	15.78	4.11	13.81	13.29	15.51
11059	27.92	32.87	12.48	10.72	14.37
110599563	33.10	15.68	0	0	0
110599564	8.75	0.28	14.46	19.87	11.67
110599588	1.58	0	1.94	0	3.41
1106	19.87	36.22	15.09	14.49	16.84
11060	18.66	8.75	13.93	12.57	11.22
11061	0	0	0.44	0.81	0.28
11062	4.10	1.19	6.56	7.33	5.04
11063	0.48	0.12	0	0.15	0
11064	3.75	3.07	6.41	4.47	6.89
11065	14.30	7.07	79.62	95.20	77.50
11066	15.72	3.76	14.36	10.38	13.41
11067	19.16	0.79	11.00	14.30	12.72
11068	5.89	0.98	16.15	15.37	14.50
11069	6.48	4.29	2.03	1.31	0.58
1107	25.13	21.78	25.34	22.66	27.79
11070	27.54	5.35	24.28	31.49	24.42
11072	62.02	11.35	16.34	18.43	15.28
11073	9.13	8.76	19.10	17.62	19.04
11074	0	0	0	0.79	0.21
11075	1.56	2.06	0	0	0
11076	9.82	0.35	1.08	1.32	1.46
11077	0.37	0.14	2.27	2.14	1.57
11078	27.45	27.52	20.94	17.77	21.15
11079	27.64	14.77	45.17	44.34	39.97
1108	42.58	57.53	68.18	55.17	71.83
11080	8.98	5.14	9.58	6.42	5.77
110806298	1.54	0	1.32	0.54	1.71
11081	0.27	0	0	0	0
11082	0.17	0	1.12	1.41	0.82
11083	20.83	22.36	25.03	25.42	22.70
11086	0	0.09	0	0	0
11091	18.89	10.36	33.82	36.50	29.83
11092	12.48	3.23	6.59	9.26	6.43
11093	0.42	0.56	2.86	3.04	3.45
11094	8.70	0.40	11.69	12.45	11.00
11095	0.43	0	0.33	0.60	0.21
11096	1.73	1.30	0.50	0.70	1.00
11097	7.21	2.89	19.36	19.89	24.00
11098	23.26	7.27	53.76	48.74	44.90
11099	11.42	10.41	2.57	2.18	2.91
111	1.91	0.93	0.91	1.48	0.97
11100	75.59	38.57	97.38	108.78	95.84
11101	7.77	4.43	8.21	5.30	6.58
11102	2.18	3.08	0	3.01	3.49
11103	10.77	14.29	13.55	12.67	13.03
11104	10.02	6.23	14.46	8.33	10.69
11105	0	0	5.51	4.91	6.72
11107	1.09	2.35	0.68	0.99	0.49
11108	11.49	10.70	11.62	10.17	10.41
111089941	0.94	0	0.91	0.50	0
1111	2.36	2.59	12.76	15.59	12.60
11112	18.41	10.68	34.14	37.04	38.04
11113	1.55	2.63	7.94	7.72	9.59
11116	2.16	2.11	7.89	7.02	9.34
11117	4.87	0.94	18.70	26.19	18.39
11118	7.26	8.59	14.72	16.44	16.34
111188157	1.39	2.96	0	0.61	0
11119	5.63	5.34	12.10	10.43	9.96
1112	29.92	4.38	8.16	9.03	10.09
11120	8.23	7.64	12.28	8.88	14.16
11122	0.38	0.46	0.05	0	0.03
11123	8.36	1.06	3.67	4.86	5.07
11124	24.61	30.23	31.68	29.08	31.56
111240474	2.53	0	0.17	0.23	0.24
11126	0.22	0.34	0.62	0.51	0.27
11127	2.73	4.59	3.84	3.75	2.75
11128	4.69	8.41	6.70	7.61	8.91
11129	20.75	23.82	24.51	34.08	29.52
1113	0.43	0	0	0.76	0
11130	6.14	4.31	40.24	45.75	45.49
11131	0.38	0.20	0	0.74	0.31
11132	7.56	2.12	9.31	12.34	9.94
11133	4.29	1.75	8.00	7.43	7.55
11135	53.22	3.73	41.15	54.82	36.56
11136	0.21	0	0	0.24	0
11137	24.02	19.54	21.44	24.49	27.09
11138	14.64	8.17	10.15	10.14	11.26
